created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jul 27 05:20:00 +0000 2022;1552161862116339712;"Tega benar. Pelaku yg masih di bawah umur membuat proses hukum kemungkinan tidak berjalan. Kok ya masih ditambah pernyataan nir empati begini. Candaan, hal biasa katanya. Korban sampai depresi dan hilang nyawa. Kok ya masih bisa bilang begini.";0;0;0;0;in;1864643197;1552161862116339712;atatnii;https://twitter.com/atatnii/status/1552161862116339712
Wed Jul 27 03:00:21 +0000 2022;1552126719481458689;"@tanyakanrl semoga beliau ini di gentayangin sama mbak mbak korban nya sampe dia depresi trus bunuh diri nyemplung ke adonan semen sampe jadi bubur";0;1;0;3;in;1298279580994658305;1552119100117114882;_2003jt;https://twitter.com/_2003jt/status/1552126719481458689
Wed Jul 27 02:52:58 +0000 2022;1552124858653257730;"@AREAJULID awikwok banget. candaan berbau seksual gini 'dipaksa' dianggap hal yg biasa dgn dalih msh anak SD. keknya anak SD 'yg sudah mengerti' seharusnya bukan candaan lg. mereka tau apa yg mereka lakuin. dgn kata lain dia gapercaya dong sm depresi yg dialami korban?";0;0;0;0;in;124407136;1551858264526032897;maulaas;https://twitter.com/maulaas/status/1552124858653257730
Wed Jul 27 01:34:52 +0000 2022;1552105206506070016;"@AREAJULID perundungan sampe korban depresi bunuh diri, trs viral masih diwajarkan. kata gue, dia yg sakit";0;0;0;0;in;1213702288469979136;1551858264526032897;janntunghati;https://twitter.com/janntunghati/status/1552105206506070016
Tue Jul 26 17:48:02 +0000 2022;1551987725544263680;"@AREAJULID Bersetubuh dengan hewan dianggap biasa dan candaan. Sepertinya perlu ada pemeriksaan kesehatan mental deh.   Perundungan mau apa pun bentuknya bukan hal yang seharusnya dimaklumi! Apalagi sampai korban depresi dan meninggal.";0;0;0;0;in;1358671095595864067;1551858264526032897;enolaholmes_001;https://twitter.com/enolaholmes_001/status/1551987725544263680
Tue Jul 26 14:04:01 +0000 2022;1551931349577224194;"@AREAJULID ya berarti anda yang biasa pak Uu, orang lain mah aneh kalo begitu bercanda nya. berdamai gimana ya? itu korban meninggal loh pak karena depresi kok malah suruh damai. bayangin aja dulu pak kalo itu terjadi sama anak anda, bayangin aja.";0;0;0;0;in;996258136968187904;1551858264526032897;Yiipiikiyaay;https://twitter.com/Yiipiikiyaay/status/1551931349577224194
Tue Jul 26 13:48:53 +0000 2022;1551927538712199168;"@chicohakim @ridwankamil Kalau candaan biasa, gak mungkin bikin anak orang depresi hingga meninggal. Coba kalau anak dia diposisi korban, apakah dia akan mengatakan hal yg sama?  Miris sih";0;0;0;0;in;1171438430;1551598746408226817;kumis_miow;https://twitter.com/kumis_miow/status/1551927538712199168
Tue Jul 26 11:16:00 +0000 2022;1551889064038608896;"@AREAJULID Mungkin bapak UU ini menganggap hal tsb becandaa karena bapak menikmati. Sedangkan korban depresi pak.  Dah gk ngerti lagi sma pola pikir bapack satu ini";0;0;0;0;in;1227436205056430080;1551858264526032897;gomblien;https://twitter.com/gomblien/status/1551889064038608896
Tue Jul 26 10:25:45 +0000 2022;1551876417377701888;"@AREAJULID ya karena sekarang jaman medsos para korban jadi malu dan depresi makanya peraturan mesti diperketat, bukan bawa-bawa jaman dulu gini jaman dulu gitu, bisa mati aja gak sih itu orang daripada ngomong gak jelas bikin emosi terus, anak bapak sini kerja di kantor saya biar..";0;1;0;0;in;114084702;1551858264526032897;iruztyrega;https://twitter.com/iruztyrega/status/1551876417377701888
Tue Jul 26 09:42:15 +0000 2022;1551865471364124673;"Seorang bocah SD di Tasikmalaya meninggal dunia karena depresi usai jadi korban perundungan rekan2nya. Korban dipaksa menyetubuhi kucing, direkam pakai ponsel dan videonya disebarkan di media sosial.  https://t.co/6skf6ZoJe5";0;0;0;0;in;222348442;1551865471364124673;hariqosatria;https://twitter.com/hariqosatria/status/1551865471364124673
Tue Jul 26 09:40:23 +0000 2022;1551865003971530752;"@Jeonfn_ @_selimutkuning @jeonavia Itu sih yg masih jd tanda tanya besar, knp hafiz ngebet stuban sama itpar? trs knp 2 sekre itu jd korban hafiz? nyalurin kekesalan hafiz kah? trs kita blm tau jg korban itu diapain smpe bikin depresi? Krn next, bisa jd juni diperlakukan gt jugaa klo gagal *klo hafiz bnr dalangnya";0;0;0;3;in;1235483549370691584;1507699926188249088;cilllukba;https://twitter.com/cilllukba/status/1551865003971530752
Tue Jul 26 08:39:10 +0000 2022;1551849595763712006;"@_selimutkuning @jeonavia Dannn klo seminggu lg belum ada kabar, si juni disuruh ikut hafiz?! Bakal disekapkah? Atau bakal jadi korban rumor yg julie lg tanganin? Btw rumor apa ya guys yg sampe depresi gitu? bully or sexual harrasment?! Siapapun tolong jaga juniii ngngngng";0;3;0;7;in;1235483549370691584;1507699926188249088;cilllukba;https://twitter.com/cilllukba/status/1551849595763712006
Tue Jul 26 05:58:00 +0000 2022;1551809038278885376;"@AREAJULID @ridwankamil  Tolong pak beritahu wakil bapak, kasus seperti ini bukan lagi candaan pak. Bullying sampai mengakibatkan depresi dan meninggal itu bukan candaan. Walaupun saya bukan Keluarga korban saya sakit hati saat baca ini pak, apalagi orangtua korban?";0;0;0;0;in;1936400346;1551094316247920640;Idaidaida_;https://twitter.com/Idaidaida_/status/1551809038278885376
Tue Jul 26 05:12:27 +0000 2022;1551797576281649152;"@kakkumei Kesian weh. On another news:  "Kepala Bidang Pelayanan Kesehatan RSUD SMC Kabupaten Tasikmalaya, Adi Widodo mengatakan, dari hasil pemeriksaan medis, korban mengalami suspect depresi, thypoid, dan ensefalopati atau peradangan otak."";0;1;0;0;in;82023458;1551796904631029760;EncikSood;https://twitter.com/EncikSood/status/1551797576281649152
Tue Jul 26 04:40:44 +0000 2022;1551789593477156864;"@chicohakim @ridwankamil Menanggapi kasus perundungan pd anak2 d bwh umur hingga korban ga mau makan-minum krn depresi hingga meninggal, tp endingny anggap enteng ktika yg sehrsnya jd pengayom ga bs mengayomi tuk mberikan PRlindungan tuk mlindungi, hrs kmana korban ntuk dpt keadilan??! akan ada lg n lg..";0;0;0;0;in;1207947550969327618;1551598746408226817;Anabulkuh;https://twitter.com/Anabulkuh/status/1551789593477156864
Tue Jul 26 04:14:05 +0000 2022;1551782884436234240;"Gua berharap ni anak atau cucu nya bapak bisa ngerasain hal yang sama sebagai keluarga korban sih ya. Mahasiswa dibully sekelas aja bikin depresi, apalagi anak SD, ini sampe meninggal loh.";0;0;0;1;in;1474188401347756033;1551782884436234240;dispensercold;https://twitter.com/dispensercold/status/1551782884436234240
Tue Jul 26 03:12:34 +0000 2022;1551767404472041475;"Kabar #Jombang Dampak Buruk pada Korban Bullying yang Alami Depresi https://t.co/K7k5duxlDL";0;0;0;0;in;1222166153318957056;1551767404472041475;kabar_jombang;https://twitter.com/kabar_jombang/status/1551767404472041475
Tue Jul 26 01:52:02 +0000 2022;1551747139440615427;"Saat ini, pihak Kepolisian Unit Reskrim Polsek Metro Gambir sudah mendapat keterangan keluarga korban. Disebutkan bahwa korban diduga mengalami depresi karena sakit tak sembuh sehingga mengalami depresi. https://t.co/36IzWpFvob";0;0;0;0;in;1186946650595418116;1551747139440615427;voidotid;https://twitter.com/voidotid/status/1551747139440615427
Mon Jul 25 14:30:00 +0000 2022;1551575500186869760;"Bocah SD Korban Bully Meninggal Karena Depresi, Ace Hasan: Waspadai Tumbuh Kembang Anak https://t.co/yXS5OWKK3C  #airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid";0;0;3;2;in;721898354502930433;1551575500186869760;golkarpedia;https://twitter.com/golkarpedia/status/1551575500186869760
Mon Jul 25 13:08:50 +0000 2022;1551555074660323328;"Anak2 perundung yang bikin korban depresi dan meninggal itu salah didik, dengan demikian harus dididik, salah satunya dengan hukuman.  Orang tuanya juga harus dihukum, dan diekspose. Karena sebetulnya mereka justru yang lebih salah daripada anaknya.";2;4;51;130;in;113025021;1551555074660323328;agussari;https://twitter.com/agussari/status/1551555074660323328
Mon Jul 25 09:11:15 +0000 2022;1551495280994185216;"@Askrlfess Dan sesungguhnya keberadaan penjara anak itu buat apa? Apa udh ga kepakai itu? Korban depresi sampe meninggal gitu dianggap hanya becandaan anak? Itu si pelaku anak siapa sih kok sampe dibelain macam itu?";0;0;0;0;in;90139563;1551047548181573632;Anyelgika;https://twitter.com/Anyelgika/status/1551495280994185216
Mon Jul 25 07:17:44 +0000 2022;1551466717335134210;"Anak 11 tahun menjadi korban #perundungan yang berujung depresi, hingga meninggal.  Ia dipaksa menyetubuhi kucing &amp  direkam pelaku lalu menyebarkannya ke medsos.  Ada apa ini? Apa yg jadi tantangan sampai terus berulang?  https://t.co/NDylPmfwS7  #WhatsTrending #PodcastIndonesia https://t.co/hpFzCYQ66P";0;0;0;1;in;124390203;1551466717335134210;beritaKBR;https://twitter.com/beritaKBR/status/1551466717335134210
Mon Jul 25 03:46:16 +0000 2022;1551413497749114880;"@tanyakanrl Apalagi korban sampai depresi dan bahkan sampai bunuh diri. Apa ini bisa dibilang candaan?";0;0;0;0;in;1259062245125787650;1550830605390077952;channieeya;https://twitter.com/channieeya/status/1551413497749114880
Mon Jul 25 03:45:44 +0000 2022;1551413363225178113;"@tanyakanrl gue gajadi m*ti, banyak org yg kasihani gue, banyak yg judge gue sbg korban pemerk*saan, terus gue depresi dan takut sama org2. hidup gue bakalan lebih menyedihkan daripada kem*tian. terus dpm kampus gue demo nyari keadilan buat gue.";0;2;0;2;in;1451847423786041345;1551108677892861952;cherryxliz;https://twitter.com/cherryxliz/status/1551413363225178113
Mon Jul 25 01:21:59 +0000 2022;1551377186745389056;"@AREAJULID Gila, perundungan berujung kematian kok dibilang bercanda, itu korban sampai depresi lhoo😭 Ga mau jahat, tapi semoga iblis satu inii keluarga nya ngalamin hal yang sama!";0;0;0;0;in;992961113896599554;1551094316247920640;MYrain_93;https://twitter.com/MYrain_93/status/1551377186745389056
Mon Jul 25 01:05:04 +0000 2022;1551372932223361024;"Kang Emil @ridwankamil atuhlah ini wagubnya masa begini. Coba diposisikan anak si bapak wagub yg jadi korban bully sampai meninggal depresi, apa mau diselesaikan secara kekeluargaan sj? Tambahan alasan si wagub yg melihat ngaceng tidaknya si korban sbg alasan. Sakit jiwa!";0;0;0;0;in;55493389;1551372932223361024;duwiry;https://twitter.com/duwiry/status/1551372932223361024
Mon Jul 25 01:04:37 +0000 2022;1551372819120144384;"@AREAJULID Klau candaan, korban tak akan malu n depresi. Bapak uu punya hati atau tidak?";0;0;0;0;in;540953017;1551094316247920640;AdeSilvana;https://twitter.com/AdeSilvana/status/1551372819120144384
Sun Jul 24 23:34:58 +0000 2022;1551350256293449728;"@AREAJULID Bisa ngga sih jangan menormalisasi hal² yang emang ngga pantes buat dinormal kan?. Korban sampai depresi, terus berakhir dengan meninggal, itu pantes disebut bercanda? Pantes ga??? SAKIT!!!";0;0;0;0;in;1082233474159800320;1551094316247920640;jerukminsuga;https://twitter.com/jerukminsuga/status/1551350256293449728
Sun Jul 24 18:39:46 +0000 2022;1551275968467062784;"@AREAJULID "Alat kelamin korban aja gak bangun"  YA GILA AJA LU PAK KELAMIN BOCAH SD YANG LAGI DIPAKSA BEGITUAN HARUS BANGET TERBUKTI BANGUN BIAR DISEBUT BERSETUBUH?!  PLIS DIA LAGI DIBULLY, POSISINYA TAKUT, KALAU GAK TAKUT GAK BAKAL BERAKHIR DEPRESI BERAT. SICK LU PAK, SEMOGA COPOT JABATAN";0;0;0;0;in;1340869275418935296;1551094316247920640;SsopSopi;https://twitter.com/SsopSopi/status/1551275968467062784
Sun Jul 24 16:57:00 +0000 2022;1551250104488984577;"@Askrlfess orang gila mana yang nganggep candaan kaya gitu biasa? kalau biasa, korban gaakan tertekan, depresi, bahkan sampai kehilangan nyawa. anjing tolol banget statementnya sialan. emosi jiwa raga";0;0;0;0;in;1119528097437454336;1551050998709653505;sadbichis;https://twitter.com/sadbichis/status/1551250104488984577
Sun Jul 24 15:57:03 +0000 2022;1551235016302030849;"Selalu menuntut anaknya untuk terlihat sempurna dimata orang lain demi kepuasan sendiri, sampai lupa bahwa anaknya menjadi korban keegoisan orang tua dan mengalami depresi berat, namun memilih diam karena keadaan memaksanya.";0;1;0;0;in;1477450254429540354;1551235004230905856;GKusah_alay;https://twitter.com/GKusah_alay/status/1551235016302030849
Sun Jul 24 15:51:25 +0000 2022;1551233598656618496;"@AREAJULID Lohhh sampai korban depresi dan kehilangan nyawa masih dikatakan dianggap bercanda sprti itu?";0;0;0;0;in;1296120890325794818;1551094316247920640;Celliyyyyyyy;https://twitter.com/Celliyyyyyyy/status/1551233598656618496
Sun Jul 24 15:38:44 +0000 2022;1551230408133857280;"@AREAJULID Tahan ga boleh emosi gua.Bpk yth sy yakin anda berpendidikan tinggi,dgn komentar spt itu sy rasa sgt tdk pantas.Indonesia darurat kasus bullying,body shamming &amp  pelecehan.Kl semua mindset org Indo spt anda,korban depresi hingga suicide 📈opini merusak mental.";0;0;0;0;in;1413309243931860992;1551094316247920640;amilegeramical;https://twitter.com/amilegeramical/status/1551230408133857280
Sun Jul 24 15:34:46 +0000 2022;1551229410468016128;"@AREAJULID Gimana mau mengkonfirmasi korban depresi atau ngga, orangnya udah meninggal. Dasar goblok";0;0;0;0;in;1443878556031860742;1551094316247920640;notfound_09;https://twitter.com/notfound_09/status/1551229410468016128
Sun Jul 24 14:47:01 +0000 2022;1551217394806562816;"@JoJohari Iyak jo. Korban pasti depresi berati itu. Pelaku mah biasa aja malah.";0;0;0;0;in;59450253;1551196626999398400;fachrulrahlian;https://twitter.com/fachrulrahlian/status/1551217394806562816
Sun Jul 24 14:20:46 +0000 2022;1551210789394354176;"Kalau perilaku kaya gini dianggap biasa, ya sampai pelakunya dewasa juga akan biasa ngelakuin hal kaya gini pak. :D Ada korban loh? Korbannya ga cuma depresi tapi udah meninggal????";0;0;0;0;in;200523650;1551210789394354176;mayachrs;https://twitter.com/mayachrs/status/1551210789394354176
Sun Jul 24 13:12:30 +0000 2022;1551193608006483969;"@AREAJULID Candaan? Biasa? Maksudnya gimana ya pak? Terus trauma depresi dan ketakutan korban bapak anggap apa? Kalo kasus ini terjadi sama keluarga bapak gimana? Yakin mau damai gituh aja? INI FATAL BANGET LOH PAK, KORBAN NYA SAMPE MENINGGAL DUNIA ITU. BAPAK MASIH ANGGAP CANDAAN?😭";0;0;0;0;in;1247830159337459712;1551094316247920640;Qissmeslowly;https://twitter.com/Qissmeslowly/status/1551193608006483969
Sun Jul 24 12:37:12 +0000 2022;1551184725921828864;"@Askrlfess Korban aja sampe mati, depresi, trus suruh damai gitu.  enak bangt cangkemu pak  😭😭😭😭😭💔";0;0;0;1;in;819057159535108096;1551047548181573632;isurtonic;https://twitter.com/isurtonic/status/1551184725921828864
Sun Jul 24 12:09:46 +0000 2022;1551177819203334144;"Kenapa titik beratnya di video padahal KORBAN DEPRESI DAN bundir ugh I’m TIRED fuck u fr";0;0;0;0;in;1427807460;1551177567045988353;coolnodoubt94;https://twitter.com/coolnodoubt94/status/1551177819203334144
Sun Jul 24 11:57:36 +0000 2022;1551174759123079169;"@tanyakanrl hal biasa dan wajar yang menyebabkan korban depresi hingga meninggal &lt 3";0;0;0;0;in;1259142643457507328;1550830605390077952;stroberisie;https://twitter.com/stroberisie/status/1551174759123079169
Sun Jul 24 11:51:17 +0000 2022;1551173168504614912;"Ga habis pikir lagi, di anggap candaan? candaan yang sampai bikin si korban depresi dan meninggal gitu? Sekarang bukan waktunya ngelawak pak.";0;0;0;0;in;1536700445975973888;1551173168504614912;Sunydxy;https://twitter.com/Sunydxy/status/1551173168504614912
Sun Jul 24 11:02:08 +0000 2022;1551160798986129408;"@sanictuary @AREAJULID Dan bisa bisanya bilang itu "biasa lah", berarti korban depresi sampe meninggal itu "biasa lah"? Sumpah gedek banget gak sih";0;1;2;51;in;1467456309872107524;1551094316247920640;dahlahcapek0101;https://twitter.com/dahlahcapek0101/status/1551160798986129408
Sun Jul 24 07:39:20 +0000 2022;1551109763970134016;"@AREAJULID Candaan? Candaan yg bikin korban depresi sampe meninggal itu candaan?  SICK!!";0;0;0;0;in;380810226;1551094316247920640;istichaaaa;https://twitter.com/istichaaaa/status/1551109763970134016
Sun Jul 24 07:25:24 +0000 2022;1551106255975919616;"@Askrlfess apaansih depresi sampe meninggal masih dibilang cuman bercandaan, sama aja kaya ngomong "namanya juga anak anak wajar" semoga keluarga bapaknya gangerasain hal yang sama deh kaya yang korban rasain";0;1;0;8;in;1053454179174248449;1551105032770453505;heelsbetterly;https://twitter.com/heelsbetterly/status/1551106255975919616
Sun Jul 24 07:20:50 +0000 2022;1551105106472742913;"@AREAJULID Gila.. Kaya gitu dibilang candaan. Reaksi pewajaran ini yang bikin hal-hal yang ga seharusnya dianggap "candaan", berlanjut ke generasi selanjutnya. Bullying secara verbal aja bikin trauma sampe gede. Apalagi ini, bikin korban depresi sampai meninggal 😤";0;1;0;6;in;77725423;1551094316247920640;dindydind;https://twitter.com/dindydind/status/1551105106472742913
Sun Jul 24 07:13:01 +0000 2022;1551103141206462464;"Gila ga sih? Tidak dihitung persetubuhan krn itunya gak bangun, dan depresi sbg alasan kematian blm dipastikan oleh pihak profesional.  Terus kalau itu keluar dr mulut keluarga korban, yakin gaada desakan dan tuntutan dr keluarga pelaku? Wakil pemimpin daerah kok gini sih";0;1;0;0;in;252485668;1551103141206462464;aralynnnn_;https://twitter.com/aralynnnn_/status/1551103141206462464
Sun Jul 24 06:59:57 +0000 2022;1551099852238770176;"FOKUSNYA TUH BUKAN CUMA ITU PERSETUBUHAN ATAU BUKAN ANJ!!!!  ITU SENGAJA DIVIDEOIN, VIDEONYA DISEBAR, KORBAN DEPRESI SAMPE MENINGGAL!!!  TOLONG KALO EMPATINYA GA ADA GA USAH IKUTAN NGOMONG! https://t.co/R6lKnvKsrM";1;0;0;2;in;1354427831841738756;1551099852238770176;panggilajabuteh;https://twitter.com/panggilajabuteh/status/1551099852238770176
Sun Jul 24 06:58:05 +0000 2022;1551099381620674560;"@AREAJULID Korban ajah Ampek mengalami depresi dan akhirnya bunuh diri pasti itu lebih dari becandaan lah:) lagian itu ortu anak yang membully gimana sih mendidik anaknya:( kek gini kok dibiarin";0;1;0;0;in;1236287548810379264;1551094316247920640;reynnie_;https://twitter.com/reynnie_/status/1551099381620674560
Sun Jul 24 05:33:36 +0000 2022;1551078121339645952;"Contoh Kalimat Gaslighting, Pelecehan Emosional yang Jarang Disadari hingga Membuat Korban Depresi https://t.co/RVlRKa3OZq";0;0;0;1;in;58880688;1551078121339645952;pikiran_rakyat;https://twitter.com/pikiran_rakyat/status/1551078121339645952
